DATE_REPORTED,COUNTRY_CODE,COUNTRY,NEW_CASES,CUMULATIVE_CASES,NEW_DEATHS,CUMULATIVE_DEATHS,TOTAL_VACCINATIONS,PEOPLE_VACCINATED,PEOPLE_FULLY_VACCINATED,TOTAL_BOOSTERS,DAILY_VACCINATIONS,TOTAL_VACCINATIONS_PER_HUNDRED,PEOPLE_VACCINATED_PER_HUNDRED,PEOPLE_FULLY_VACCINATED_PER_HUNDRED,TOTAL_BOOSTERS_PER_HUNDRED,DAILY_VACCINATIONS_PER_MILLION,DAILY_PEOPLE_VACCINATED,DAILY_PEOPLE_VACCINATED_PER_HUNDRED
30.04.2021,NO,Norway,414,113176,16,753,1798900,1408801,390071,28,32120,32.91,25.78,7.14,0,5877,23235,0.425
01.05.2021,NO,Norway,441,113617,1,754,1800918,1410411,390478,29,32314,32.95,25.81,7.14,0,5912,23391,0.428
02.05.2021,NO,Norway,251,113868,2,756,1802353,1411519,390805,29,32458,32.98,25.83,7.15,0,5939,23497,0.43
03.05.2021,NO,Norway,296,114164,0,756,1807132,1414738,392364,30,32694,33.06,25.88,7.18,0,5982,23603,0.432
04.05.2021,NO,Norway,511,114675,0,756,1829918,1425120,404767,31,32244,33.48,26.07,7.41,0,5899,22272,0.407
05.05.2021,NO,Norway,463,115138,1,757,1910038,1466058,443942,38,31631,34.95,26.82,8.12,0,5787,19669,0.36
06.05.2021,NO,Norway,495,115633,0,757,1981750,1501354,480353,43,31016,36.26,27.47,8.79,0,5675,16912,0.309
07.05.2021,NO,Norway,509,116142,10,767,2013807,1516915,496846,46,30701,36.84,27.75,9.09,0,5617,15445,0.283
08.05.2021,NO,Norway,438,116580,0,767,2015127,1517554,497527,46,30601,36.87,27.77,9.1,0,5599,15306,0.28
09.05.2021,NO,Norway,352,116932,0,767,2015870,1517877,497947,46,30502,36.88,27.77,9.11,0,5581,15194,0.278
10.05.2021,NO,Norway,352,117284,0,767,2024998,1520379,504572,47,31124,37.05,27.82,9.23,0,5694,15092,0.276
11.05.2021,NO,Norway,524,117808,0,767,2075125,1538522,536551,52,35030,37.97,28.15,9.82,0,6409,16200,0.296
12.05.2021,NO,Norway,427,118235,0,767,2171514,1580947,590499,68,37354,39.73,28.93,10.8,0,6834,16413,0.3
13.05.2021,NO,Norway,380,118615,1,768,2193332,1593871,599392,69,30226,40.13,29.16,10.97,0,5530,13217,0.242
14.05.2021,NO,Norway,298,118913,6,774,2213138,1605172,607896,70,28476,40.49,29.37,11.12,0,5210,12608,0.231
15.05.2021,NO,Norway,415,119328,0,774,2216077,1607259,608748,70,28707,40.55,29.41,11.14,0,5252,12815,0.234
16.05.2021,NO,Norway,240,119568,0,774,2218532,1608609,609853,70,28952,40.59,29.43,11.16,0,5297,12962,0.237
17.05.2021,NO,Norway,280,119848,0,774,2219336,1608924,610342,70,27763,40.61,29.44,11.17,0,5080,12649,0.231
18.05.2021,NO,Norway,183,120031,0,774,2248000,1613584,634344,72,24696,41.13,29.52,11.61,0,4518,10723,0.196
19.05.2021,NO,Norway,542,120573,0,774,2329215,1621863,707271,81,22529,42.62,29.67,12.94,0,4122,5845,0.107
20.05.2021,NO,Norway,541,121114,0,774,2407352,1630710,776554,88,30574,44.05,29.84,14.21,0,5594,5263,0.096
21.05.2021,NO,Norway,603,121717,7,781,2443966,1635855,808011,100,32975,44.72,29.93,14.78,0,6033,4383,0.08
22.05.2021,NO,Norway,668,122385,0,781,2446495,1637277,809117,101,32917,44.76,29.96,14.8,0,6023,4288,0.078
23.05.2021,NO,Norway,352,122737,0,781,2447844,1638179,809563,102,32759,44.79,29.97,14.81,0,5994,4224,0.077
24.05.2021,NO,Norway,338,123075,0,781,2451414,1639119,812192,103,33154,44.85,29.99,14.86,0,6066,4314,0.079
25.05.2021,NO,Norway,383,123458,0,781,2485016,1643308,841602,106,33859,45.47,30.07,15.4,0,6195,4246,0.078
26.05.2021,NO,Norway,428,123886,1,782,2579403,1653093,926196,114,35741,47.19,30.25,16.95,0,6539,4461,0.082
27.05.2021,NO,Norway,363,124249,0,782,2663568,1662694,1000745,129,36602,48.73,30.42,18.31,0,6697,4569,0.084
28.05.2021,NO,Norway,384,124633,1,783,2701021,1667849,1033037,135,36722,49.42,30.52,18.9,0,6719,4571,0.084
29.05.2021,NO,Norway,347,124980,0,783,2703966,1668606,1035224,136,36782,49.47,30.53,18.94,0,6730,4476,0.082
30.05.2021,NO,Norway,199,125179,0,783,2705834,1668819,1036878,137,36856,49.51,30.53,18.97,0,6743,4377,0.08
31.05.2021,NO,Norway,185,125364,0,783,2715840,1672108,1043593,139,37775,49.69,30.59,19.09,0,6911,4713,0.086
01.06.2021,NO,Norway,344,125708,0,783,2758244,1691147,1066954,143,39033,50.47,30.94,19.52,0,7142,6834,0.125
02.06.2021,NO,Norway,387,126095,0,783,2882413,1744521,1137738,154,43287,52.74,31.92,20.82,0,7920,13061,0.239
03.06.2021,NO,Norway,293,126388,0,783,2996912,1800013,1196740,159,47621,54.83,32.93,21.9,0,8713,19617,0.359
04.06.2021,NO,Norway,282,126670,1,784,3048642,1831823,1216655,164,49660,55.78,33.52,22.26,0,9086,23425,0.429
05.06.2021,NO,Norway,262,126932,0,784,3053284,1835680,1217440,164,49903,55.86,33.59,22.27,0,9130,23868,0.437
06.06.2021,NO,Norway,145,127077,0,784,3056831,1838840,1217826,165,50142,55.93,33.64,22.28,0,9174,24289,0.444
07.06.2021,NO,Norway,151,127228,0,784,3075691,1854723,1220801,167,51407,56.27,33.93,22.34,0,9406,26088,0.477
08.06.2021,NO,Norway,203,127431,0,784,3122777,1882220,1240383,174,52076,57.13,34.44,22.69,0,9528,27296,0.499
09.06.2021,NO,Norway,213,127644,0,784,3224246,1922671,1301395,180,48833,58.99,35.18,23.81,0,8935,25450,0.466
10.06.2021,NO,Norway,207,127851,1,785,3320197,1962851,1357161,185,46184,60.75,35.91,24.83,0,8450,23263,0.426
11.06.2021,NO,Norway,202,128053,4,789,3363224,1984727,1378308,189,44940,61.53,36.31,25.22,0,8222,21843,0.4
12.06.2021,NO,Norway,155,128208,0,789,3367414,1988003,1379219,192,44876,61.61,36.37,25.23,0,8211,21760,0.398
13.06.2021,NO,Norway,129,128337,0,789,3370489,1990366,1379931,192,44808,61.67,36.42,25.25,0,8198,21647,0.396
14.06.2021,NO,Norway,111,128448,0,789,3392932,2010155,1382585,192,45320,62.08,36.78,25.3,0,8292,22205,0.406
15.06.2021,NO,Norway,208,128656,0,789,3433048,2039551,1393300,197,44324,62.81,37.32,25.49,0,8110,22476,0.411
16.06.2021,NO,Norway,195,128851,0,789,3539593,2104667,1434717,209,45050,64.76,38.51,26.25,0,8242,25999,0.476
17.06.2021,NO,Norway,215,129066,0,789,3632429,2164604,1467599,226,44605,66.46,39.6,26.85,0,8161,28822,0.527
18.06.2021,NO,Norway,197,129263,1,790,3677098,2196793,1480074,231,44839,67.28,40.19,27.08,0,8204,30295,0.554
19.06.2021,NO,Norway,171,129434,0,790,3684358,2203308,1480819,231,45278,67.41,40.31,27.09,0,8284,30758,0.563
20.06.2021,NO,Norway,153,129587,0,790,3689018,2207820,1480966,232,45504,67.49,40.39,27.1,0,8325,31065,0.568
21.06.2021,NO,Norway,115,129702,0,790,3709864,2225807,1483822,235,45276,67.88,40.72,27.15,0,8284,30807,0.564
22.06.2021,NO,Norway,205,129907,0,790,3760735,2263299,1497196,240,46812,68.81,41.41,27.39,0,8565,31964,0.585
23.06.2021,NO,Norway,266,130173,0,790,3871841,2341961,1529622,258,47464,70.84,42.85,27.99,0,8684,33899,0.62
24.06.2021,NO,Norway,239,130412,0,790,3985375,2433488,1551625,262,50421,72.92,44.52,28.39,0,9225,38412,0.703
25.06.2021,NO,Norway,174,130586,2,792,4039963,2478513,1561186,264,51838,73.92,45.35,28.56,0,9484,40246,0.736
26.06.2021,NO,Norway,175,130761,0,792,4050505,2487337,1562904,264,52307,74.11,45.51,28.6,0,9570,40576,0.742
27.06.2021,NO,Norway,106,130867,0,792,4056418,2491963,1564190,265,52486,74.22,45.59,28.62,0,9603,40592,0.743
28.06.2021,NO,Norway,106,130973,0,792,4090188,2524415,1565505,268,54332,74.83,46.19,28.64,0,9941,42658,0.78
29.06.2021,NO,Norway,226,131199,0,792,4141964,2572751,1568939,274,54461,75.78,47.07,28.71,0.01,9964,44207,0.809
30.06.2021,NO,Norway,213,131412,0,792,4254485,2678478,1575725,282,54663,77.84,49.01,28.83,0.01,10001,48074,0.88
01.07.2021,NO,Norway,261,131673,2,794,4365435,2781369,1583774,292,54294,79.87,50.89,28.98,0.01,9934,49697,0.909
02.07.2021,NO,Norway,197,131870,0,794,4420190,2832803,1587089,298,54318,80.87,51.83,29.04,0.01,9938,50613,0.926
03.07.2021,NO,Norway,186,132056,0,794,4430147,2842134,1587715,298,54235,81.05,52,29.05,0.01,9923,50685,0.927
04.07.2021,NO,Norway,99,132155,0,794,4436770,2848226,1588244,300,54336,81.18,52.11,29.06,0.01,9941,50895,0.931
05.07.2021,NO,Norway,123,132278,0,794,4464442,2875095,1588964,383,53465,81.68,52.6,29.07,0.01,9782,50097,0.917
06.07.2021,NO,Norway,207,132485,0,794,4510143,2917204,1592454,485,52597,82.52,53.37,29.14,0.01,9623,49208,0.9
07.07.2021,NO,Norway,200,132685,0,794,4596500,2994620,1601310,570,48859,84.1,54.79,29.3,0.01,8939,45163,0.826
08.07.2021,NO,Norway,204,132889,2,796,4675136,3064061,1610397,678,44243,85.54,56.06,29.46,0.01,8095,40385,0.739
09.07.2021,NO,Norway,183,133072,0,796,4705768,3091194,1613892,682,40797,86.1,56.56,29.53,0.01,7464,36913,0.675
10.07.2021,NO,Norway,175,133247,0,796,4710331,3095409,1614239,683,40026,86.18,56.63,29.53,0.01,7323,36182,0.662
11.07.2021,NO,Norway,108,133355,0,796,4713550,3098428,1614439,683,39540,86.24,56.69,29.54,0.01,7234,35743,0.654
12.07.2021,NO,Norway,101,133456,0,796,4728897,3111736,1616475,686,37779,86.52,56.93,29.58,0.01,6912,33806,0.619
13.07.2021,NO,Norway,187,133643,0,796,4761865,3135537,1625638,690,35960,87.12,57.37,29.74,0.01,6579,31190,0.571
14.07.2021,NO,Norway,146,133789,0,796,4839929,3184156,1655075,698,34776,88.55,58.26,30.28,0.01,6363,27077,0.495
15.07.2021,NO,Norway,183,133972,0,796,4912654,3227314,1684620,720,33931,89.88,59.05,30.82,0.01,6208,23322,0.427
16.07.2021,NO,Norway,187,134159,0,796,4939268,3243811,1694730,727,33357,90.37,59.35,31.01,0.01,6103,21802,0.399
17.07.2021,NO,Norway,226,134385,0,796,4940406,3244334,1695344,728,32868,90.39,59.36,31.02,0.01,6014,21275,0.389
18.07.2021,NO,Norway,111,134496,0,796,4941014,3244651,1695634,729,32495,90.4,59.36,31.02,0.01,5945,20889,0.382
19.07.2021,NO,Norway,144,134640,0,796,4953452,3253727,1698989,736,32079,90.63,59.53,31.08,0.01,5869,20284,0.371
20.07.2021,NO,Norway,229,134869,0,796,4983896,3275443,1707713,740,31719,91.19,59.93,31.24,0.01,5803,19987,0.366
21.07.2021,NO,Norway,173,135042,0,796,5069454,3340974,1727729,751,32789,92.75,61.13,31.61,0.01,5999,22403,0.41
22.07.2021,NO,Norway,260,135302,3,799,5159916,3409100,1750062,754,35323,94.41,62.37,32.02,0.01,6463,25969,0.475
23.07.2021,NO,Norway,215,135517,0,799,5189263,3430878,1757621,764,35714,94.94,62.77,32.16,0.01,6534,26724,0.489
24.07.2021,NO,Norway,251,135768,0,799,5189893,3431044,1758084,765,35641,94.96,62.77,32.17,0.01,6521,26673,0.488
25.07.2021,NO,Norway,175,135943,0,799,5190249,3431122,1758361,766,35605,94.96,62.78,32.17,0.01,6514,26639,0.487
26.07.2021,NO,Norway,199,136142,0,799,5202308,3439935,1761602,771,35551,95.18,62.94,32.23,0.01,6504,26601,0.487
27.07.2021,NO,Norway,315,136457,0,799,5232779,3461442,1770560,777,35555,95.74,63.33,32.39,0.01,6505,26571,0.486
28.07.2021,NO,Norway,349,136806,0,799,5327008,3529500,1796722,786,36793,97.46,64.58,32.87,0.01,6732,26932,0.493
29.07.2021,NO,Norway,422,137228,0,799,5421194,3596809,1823589,796,37325,99.19,65.81,33.36,0.01,6829,26816,0.491
30.07.2021,NO,Norway,346,137574,0,799,5454117,3618633,1834682,802,37836,99.79,66.21,33.57,0.01,6923,26822,0.491
31.07.2021,NO,Norway,354,137928,0,799,5455390,3619069,1835518,803,37928,99.81,66.22,33.58,0.01,6939,26861,0.491
01.08.2021,NO,Norway,250,138178,0,799,5455638,3619146,1835688,804,37913,99.82,66.22,33.59,0.01,6937,26861,0.491
02.08.2021,NO,Norway,242,138420,0,799,5474072,3628409,1844856,807,38823,100.15,66.39,33.75,0.01,7103,26925,0.493
03.08.2021,NO,Norway,455,138875,0,799,5507302,3643889,1862596,817,39218,100.76,66.67,34.08,0.01,7175,26064,0.477
04.08.2021,NO,Norway,446,139321,0,799,5593087,3685874,1906387,826,38011,102.33,67.44,34.88,0.02,6955,22339,0.409
05.08.2021,NO,Norway,502,139823,5,804,5677769,3721864,1955060,845,36654,103.88,68.1,35.77,0.02,6706,17865,0.327
06.08.2021,NO,Norway,463,140286,0,804,5710010,3732471,1976691,848,36556,104.47,68.29,36.17,0.02,6688,16263,0.298
07.08.2021,NO,Norway,478,140764,0,804,5711599,3732746,1978004,849,36601,104.5,68.29,36.19,0.02,6697,16240,0.297
08.08.2021,NO,Norway,322,141086,0,804,5712576,3732835,1978891,850,36705,104.52,68.3,36.21,0.02,6716,16241,0.297
09.08.2021,NO,Norway,331,141417,0,804,5737214,3735890,2000469,855,37592,104.97,68.35,36.6,0.02,6878,15354,0.281
10.08.2021,NO,Norway,669,142086,0,804,5778489,3743030,2034597,862,38741,105.72,68.48,37.23,0.02,7088,14163,0.259
11.08.2021,NO,Norway,576,142662,0,804,5881972,3764548,2116537,887,41269,107.62,68.88,38.72,0.02,7551,11239,0.206
12.08.2021,NO,Norway,609,143271,1,805,5985909,3783250,2201755,904,44020,109.52,69.22,40.28,0.02,8054,8769,0.16
13.08.2021,NO,Norway,539,143810,2,807,6031011,3788989,2241115,907,45857,110.34,69.32,41,0.02,8390,8074,0.148
14.08.2021,NO,Norway,546,144356,0,807,6033607,3789257,2243440,910,46001,110.39,69.33,41.05,0.02,8416,8073,0.148
15.08.2021,NO,Norway,434,144790,2,809,6034833,3789328,2244592,913,46037,110.41,69.33,41.07,0.02,8423,8070,0.148
16.08.2021,NO,Norway,376,145166,0,809,6068292,3791644,2275727,921,47297,111.03,69.37,41.64,0.02,8654,7965,0.146
17.08.2021,NO,Norway,625,145791,0,809,6117854,3796108,2320784,962,48481,111.93,69.45,42.46,0.02,8870,7583,0.139
18.08.2021,NO,Norway,637,146428,1,810,6235996,3807260,2427690,1046,50575,114.09,69.66,44.42,0.02,9253,6102,0.112
19.08.2021,NO,Norway,689,147117,1,811,6347426,3817155,2529158,1113,51645,116.13,69.84,46.27,0.02,9449,4844,0.089
20.08.2021,NO,Norway,669,147786,1,812,6405888,3822096,2582665,1127,53554,117.2,69.93,47.25,0.02,9798,4730,0.087
21.08.2021,NO,Norway,741,148527,0,812,6413137,3822460,2589547,1130,54219,117.34,69.94,47.38,0.02,9920,4743,0.087
22.08.2021,NO,Norway,592,149119,1,813,6415103,3822588,2591384,1131,54324,117.37,69.94,47.41,0.02,9939,4751,0.087
23.08.2021,NO,Norway,554,149673,0,813,6458963,3824885,2632879,1199,55810,118.17,69.98,48.17,0.02,10211,4749,0.087
24.08.2021,NO,Norway,1179,150852,0,813,6531208,3830201,2699738,1269,59051,119.5,70.08,49.39,0.02,10804,4870,0.089
25.08.2021,NO,Norway,1334,152186,0,813,6669777,3842425,2826063,1289,61969,122.03,70.3,51.71,0.02,11338,5024,0.092
26.08.2021,NO,Norway,1416,153602,3,816,6808423,3855901,2951148,1374,65857,124.57,70.55,53.99,0.03,12049,5535,0.101
27.08.2021,NO,Norway,1394,154996,0,816,6878956,3864736,3012792,1428,67581,125.86,70.71,55.12,0.03,12365,6091,0.111
28.08.2021,NO,Norway,1435,156431,0,816,6891405,3867089,3022881,1435,68324,126.09,70.75,55.31,0.03,12501,6376,0.117
29.08.2021,NO,Norway,1000,157431,4,820,6896341,3867256,3027646,1439,68748,126.18,70.76,55.39,0.03,12578,6381,0.117
30.08.2021,NO,Norway,956,158387,0,820,6942742,3876073,3065205,1464,69111,127.03,70.92,56.08,0.03,12645,7313,0.134
31.08.2021,NO,Norway,1856,160243,0,820,6997806,3884767,3111552,1487,66657,128.03,71.08,56.93,0.03,12196,7795,0.143
01.09.2021,NO,Norway,1624,161867,8,828,7094338,3900999,3191784,1555,60652,129.8,71.37,58.4,0.03,11097,8368,0.153
02.09.2021,NO,Norway,1613,163480,0,828,7191325,3918052,3271631,1642,54700,131.57,71.69,59.86,0.03,10008,8879,0.162
03.09.2021,NO,Norway,1523,165003,0,828,7236640,3927160,3307791,1689,51098,132.4,71.85,60.52,0.03,9349,8918,0.163
04.09.2021,NO,Norway,1545,166548,0,828,7243761,3928326,3313745,1690,50337,132.53,71.87,60.63,0.03,9210,8748,0.16
05.09.2021,NO,Norway,992,167540,0,828,7245052,3928580,3314776,1696,49816,132.56,71.88,60.65,0.03,9114,8761,0.16
06.09.2021,NO,Norway,954,168494,0,828,7270254,3933544,3335003,1707,46787,133.02,71.97,61.02,0.03,8560,8210,0.15
07.09.2021,NO,Norway,1784,170278,1,829,7304292,3941538,3361022,1732,43784,133.64,72.11,61.49,0.03,8011,8110,0.148
08.09.2021,NO,Norway,1438,171716,4,833,7377104,3961440,3413845,1819,40395,134.97,72.48,62.46,0.03,7391,8634,0.158
09.09.2021,NO,Norway,1382,173098,0,833,7440959,3979905,3459133,1921,35662,136.14,72.82,63.29,0.04,6525,8836,0.162
10.09.2021,NO,Norway,1326,174424,0,833,7470943,3989331,3479626,1986,33472,136.69,72.99,63.66,0.04,6124,8882,0.163
11.09.2021,NO,Norway,1183,175607,2,835,7474819,3990430,3482400,1989,33008,136.76,73.01,63.71,0.04,6039,8872,0.162
12.09.2021,NO,Norway,665,176272,9,844,7475371,3990840,3482534,1997,32903,136.77,73.02,63.72,0.04,6020,8894,0.163
13.09.2021,NO,Norway,778,177050,6,850,7491450,3995980,3493424,2046,31599,137.06,73.11,63.92,0.04,5781,8919,0.163
14.09.2021,NO,Norway,1313,178363,0,850,7520205,4012176,3505851,2178,30845,137.59,73.41,64.14,0.04,5643,10091,0.185
15.09.2021,NO,Norway,1012,179375,5,855,7580908,4041956,3535966,2986,29115,138.7,73.95,64.69,0.05,5327,11502,0.21
16.09.2021,NO,Norway,921,180296,0,855,7633501,4068379,3560364,4758,27506,139.66,74.44,65.14,0.09,5033,12639,0.231
17.09.2021,NO,Norway,810,181106,0,855,7658366,4081694,3571157,5515,26775,140.12,74.68,65.34,0.1,4899,13195,0.241
18.09.2021,NO,Norway,684,181790,0,855,7661198,4083995,3571631,5572,26626,140.17,74.72,65.35,0.1,4872,13366,0.245
19.09.2021,NO,Norway,510,182300,2,857,7661305,4084015,3571712,5578,26562,140.17,74.72,65.35,0.1,4860,13311,0.244
20.09.2021,NO,Norway,481,182781,0,857,7681818,4096905,3578351,6562,27195,140.55,74.96,65.47,0.12,4976,14418,0.264
21.09.2021,NO,Norway,988,183769,0,857,7707713,4112276,3587850,7587,26787,141.02,75.24,65.64,0.14,4901,14300,0.262
22.09.2021,NO,Norway,702,184471,0,857,7745810,4129176,3606897,9737,23557,141.72,75.55,65.99,0.18,4310,12460,0.228
23.09.2021,NO,Norway,725,185196,0,857,7779835,4144170,3623813,11852,20905,142.34,75.82,66.3,0.22,3825,10827,0.198
24.09.2021,NO,Norway,760,185956,0,857,7794660,4150778,3631195,12687,19471,142.61,75.94,66.44,0.23,3562,9869,0.181
25.09.2021,NO,Norway,650,186606,0,857,7796515,4152429,3631363,12723,19331,142.65,75.97,66.44,0.23,3537,9776,0.179
26.09.2021,NO,Norway,404,187010,12,869,7796612,4152442,3631441,12729,19330,142.65,75.97,66.44,0.23,3537,9775,0.179
27.09.2021,NO,Norway,386,187396,0,869,7806927,4156807,3636661,13459,17873,142.84,76.05,66.54,0.25,3270,8557,0.157
28.09.2021,NO,Norway,750,188146,0,869,7820319,4161847,3644015,14457,16087,143.08,76.15,66.67,0.26,2943,7082,0.13
29.09.2021,NO,Norway,609,188755,0,869,7847846,4172047,3658744,17055,14577,143.59,76.33,66.94,0.31,2667,6124,0.112
30.09.2021,NO,Norway,583,189338,0,869,7875147,4182311,3672711,20125,13616,144.08,76.52,67.2,0.37,2491,5449,0.1
01.10.2021,NO,Norway,498,189836,0,869,7885100,4184903,3679019,21178,12920,144.27,76.57,67.31,0.39,2364,4875,0.089
02.10.2021,NO,Norway,488,190324,0,869,7885568,4185028,3679314,21226,12722,144.28,76.57,67.32,0.39,2328,4657,0.085
03.10.2021,NO,Norway,300,190624,7,876,7885601,4185033,3679335,21233,12713,144.28,76.57,67.32,0.39,2326,4656,0.085
04.10.2021,NO,Norway,256,190880,0,876,7890442,4186169,3682372,21901,11931,144.36,76.59,67.37,0.4,2183,4195,0.077
05.10.2021,NO,Norway,657,191537,0,876,7899861,4188906,3687541,23414,11363,144.54,76.64,67.47,0.43,2079,3866,0.071
06.10.2021,NO,Norway,486,192023,1,877,7914090,4192622,3694676,26792,9463,144.8,76.71,67.6,0.49,1731,2939,0.054
07.10.2021,NO,Norway,492,192515,0,877,7930397,4196145,3702329,31923,7893,145.1,76.77,67.74,0.58,1444,1976,0.036
08.10.2021,NO,Norway,449,192964,0,877,7940293,4197544,3706134,36615,7885,145.28,76.8,67.81,0.67,1443,1806,0.033
09.10.2021,NO,Norway,446,193410,0,877,7940563,4197579,3706228,36756,7856,145.28,76.8,67.81,0.67,1437,1793,0.033
10.10.2021,NO,Norway,238,193648,7,884,7940681,4197595,3706246,36840,7869,145.28,76.8,67.81,0.67,1440,1795,0.033
11.10.2021,NO,Norway,243,193891,0,884,7951344,4198699,3708213,44432,8700,145.48,76.82,67.85,0.81,1592,1790,0.033
12.10.2021,NO,Norway,616,194507,0,884,7963376,4200022,3710843,52511,9074,145.7,76.84,67.89,0.96,1660,1588,0.029
13.10.2021,NO,Norway,459,194966,1,885,7975933,4202131,3716463,57339,8835,145.93,76.88,68,1.05,1616,1358,0.025
14.10.2021,NO,Norway,386,195352,0,885,7983627,4203430,3720046,60151,7604,146.07,76.91,68.06,1.1,1391,1041,0.019
15.10.2021,NO,Norway,375,195727,0,885,7988338,4204305,3722250,61783,6864,146.16,76.92,68.1,1.13,1256,966,0.018
16.10.2021,NO,Norway,447,196174,0,885,7988419,4204327,3722297,61795,6837,146.16,76.92,68.1,1.13,1251,964,0.018
17.10.2021,NO,Norway,290,196464,5,890,7988476,4204336,3722318,61822,6828,146.16,76.92,68.1,1.13,1249,963,0.018
18.10.2021,NO,Norway,259,196723,0,890,7991978,4204770,3723707,63501,5805,146.22,76.93,68.13,1.16,1062,867,0.016
19.10.2021,NO,Norway,746,197469,0,890,7997572,4205681,3726123,65768,4885,146.32,76.95,68.17,1.2,894,808,0.015
20.10.2021,NO,Norway,580,198049,3,893,8009253,4208038,3730916,70299,4760,146.54,76.99,68.26,1.29,871,844,0.015
21.10.2021,NO,Norway,716,198765,0,893,8021651,4210003,3736086,75562,5432,146.77,77.03,68.36,1.38,994,939,0.017
22.10.2021,NO,Norway,645,199410,0,893,8027547,4210870,3738475,78202,5601,146.87,77.04,68.4,1.43,1025,938,0.017
23.10.2021,NO,Norway,752,200162,0,893,8027676,4210917,3738522,78237,5608,146.88,77.04,68.4,1.43,1026,941,0.017
24.10.2021,NO,Norway,463,200625,8,901,8027702,4210924,3738528,78250,5604,146.88,77.04,68.4,1.43,1025,941,0.017
25.10.2021,NO,Norway,502,201127,0,901,8032121,4211480,3740162,80479,5735,146.96,77.05,68.43,1.47,1049,959,0.018
26.10.2021,NO,Norway,1224,202351,0,901,8038052,4212438,3742260,83354,5783,147.07,77.07,68.47,1.53,1058,965,0.018
27.10.2021,NO,Norway,1055,203406,0,901,8050892,4214209,3747855,88828,5948,147.3,77.1,68.57,1.63,1088,882,0.016
28.10.2021,NO,Norway,1114,204520,0,901,8064162,4215692,3753843,94627,6073,147.54,77.13,68.68,1.73,1111,813,0.015
29.10.2021,NO,Norway,1143,205663,0,901,8069139,4216411,3755668,97060,5942,147.63,77.14,68.71,1.78,1087,792,0.014
30.10.2021,NO,Norway,1179,206842,0,901,8069338,4216480,3755728,97130,5952,147.64,77.15,68.72,1.78,1089,795,0.015
31.10.2021,NO,Norway,605,207447,16,917,8069366,4216485,3755740,97141,5952,147.64,77.15,68.72,1.78,1089,794,0.015
01.11.2021,NO,Norway,687,208134,2,919,8073588,4217036,3756887,99665,5924,147.72,77.16,68.74,1.82,1084,794,0.015
02.11.2021,NO,Norway,1975,210109,0,919,8083573,4218000,3758711,106862,6503,147.9,77.17,68.77,1.96,1190,795,0.015
03.11.2021,NO,Norway,1415,211524,0,919,8105629,4220057,3763442,122130,7820,148.3,77.21,68.86,2.23,1431,835,0.015
04.11.2021,NO,Norway,1651,213175,0,919,8129877,4222295,3768112,139470,9388,148.75,77.25,68.94,2.55,1718,943,0.017
05.11.2021,NO,Norway,1498,214673,0,919,8142697,4223351,3770406,148940,10508,148.98,77.27,68.98,2.73,1923,991,0.018
06.11.2021,NO,Norway,1457,216130,0,919,8144508,4223424,3770522,150562,10739,149.01,77.27,68.99,2.75,1965,992,0.018
07.11.2021,NO,Norway,885,217015,29,948,8145752,4223436,3770533,151783,10912,149.04,77.27,68.99,2.78,1996,993,0.018
08.11.2021,NO,Norway,958,217973,0,948,8158142,4224106,3772128,161908,12079,149.26,77.28,69.02,2.96,2210,1010,0.018
09.11.2021,NO,Norway,2390,220363,0,948,8177813,4225386,3775339,177088,13463,149.62,77.31,69.07,3.24,2463,1055,0.019
10.11.2021,NO,Norway,1753,222116,2,950,8213553,4227432,3779557,206564,15418,150.28,77.35,69.15,3.78,2821,1054,0.019
11.11.2021,NO,Norway,1966,224082,0,950,8248636,4229649,3785157,233830,16966,150.92,77.39,69.25,4.28,3104,1051,0.019
12.11.2021,NO,Norway,1773,225855,2,952,8263557,4230628,3786850,246079,17266,151.19,77.4,69.28,4.5,3159,1040,0.019
13.11.2021,NO,Norway,1791,227646,0,952,8264323,4230713,3786975,246635,17116,151.21,77.41,69.29,4.51,3132,1041,0.019
14.11.2021,NO,Norway,1088,228734,39,991,8264427,4230717,3786982,246728,16954,151.21,77.41,69.29,4.51,3102,1040,0.019
15.11.2021,NO,Norway,1061,229795,2,993,8280394,4231766,3789450,259178,17465,151.5,77.43,69.33,4.74,3195,1094,0.02
16.11.2021,NO,Norway,2861,232656,2,995,8303297,4233071,3792439,277787,17926,151.92,77.45,69.39,5.08,3280,1098,0.02
17.11.2021,NO,Norway,2139,234795,5,1000,8347621,4235294,3798330,313997,19153,152.73,77.49,69.49,5.74,3504,1123,0.021
18.11.2021,NO,Norway,2434,237229,1,1001,8391135,4237396,3802906,350833,20357,153.53,77.53,69.58,6.42,3725,1107,0.02
19.11.2021,NO,Norway,2334,239563,0,1001,8412100,4238420,3805558,368122,21220,153.91,77.55,69.63,6.74,3882,1113,0.02
20.11.2021,NO,Norway,2222,241785,3,1004,8413874,4238523,3806342,369009,21364,153.94,77.55,69.64,6.75,3909,1116,0.02
21.11.2021,NO,Norway,1378,243163,36,1040,8414037,4238536,3806353,369148,21373,153.94,77.55,69.64,6.75,3910,1117,0.02
22.11.2021,NO,Norway,1351,244514,2,1042,8435877,4239460,3808519,387898,22212,154.34,77.57,69.68,7.1,4064,1099,0.02
