DATE_REPORTED,COUNTRY_CODE,COUNTRY,NEW_CASES,CUMULATIVE_CASES,NEW_DEATHS,CUMULATIVE_DEATHS,TOTAL_VACCINATIONS,PEOPLE_VACCINATED,PEOPLE_FULLY_VACCINATED,TOTAL_BOOSTERS,DAILY_VACCINATIONS,TOTAL_VACCINATIONS_PER_HUNDRED,PEOPLE_VACCINATED_PER_HUNDRED,PEOPLE_FULLY_VACCINATED_PER_HUNDRED,TOTAL_BOOSTERS_PER_HUNDRED,DAILY_VACCINATIONS_PER_MILLION,DAILY_PEOPLE_VACCINATED,DAILY_PEOPLE_VACCINATED_PER_HUNDRED
11.02.2022,FR,France,153009,20766817,370,131338,139157224,53901757,51979942,34353252,197424,206.4,79.95,77.1,50.95,2928,7849,0.012
12.02.2022,FR,France,129791,20896608,268,131606,139332235,53907750,52013948,34488287,192844,206.66,79.96,77.15,51.15,2860,7416,0.011
13.02.2022,FR,France,117574,21014182,160,131766,139367227,53909160,52020963,34514861,191874,206.71,79.96,77.16,51.19,2846,7337,0.011
14.02.2022,FR,France,86562,21100744,107,131873,139555675,53915304,52054654,34663488,188621,206.99,79.97,77.21,51.41,2798,7030,0.01
15.02.2022,FR,France,26360,21127104,384,132257,139743603,53921603,52088980,34810804,184434,207.27,79.98,77.26,51.63,2736,6680,0.01
16.02.2022,FR,France,118385,21245489,350,132607,139915862,53927838,52122114,34943703,176597,207.52,79.99,77.31,51.83,2619,6212,0.009
17.02.2022,FR,France,98697,21344186,276,132883,140030881,53932687,52144687,35031307,165151,207.69,79.99,77.34,51.96,2450,5830,0.009
18.02.2022,FR,France,92318,21436504,286,133169,140188638,53938831,52176270,35151353,147345,207.93,80,77.39,52.14,2185,5296,0.008
19.02.2022,FR,France,78410,21514914,284,133453,140282719,53942736,52196322,35221492,135783,208.07,80.01,77.42,52.24,2014,4998,0.007
20.02.2022,FR,France,73008,21587922,145,133598,140299414,53943603,52200028,35233620,133170,208.09,80.01,77.42,52.26,1975,4920,0.007
21.02.2022,FR,France,58944,21646866,195,133793,140381984,53947316,52217097,35295430,118044,208.21,80.01,77.45,52.35,1751,4573,0.007
22.02.2022,FR,France,3469,21650335,164,133957,140464766,53951334,52234886,35356411,103023,208.34,80.02,77.47,52.44,1528,4247,0.006
23.02.2022,FR,France,95944,21746279,274,134231,140555967,53955874,52254872,35423101,91444,208.47,80.03,77.5,52.54,1356,4005,0.006
24.02.2022,FR,France,66801,21813080,211,134442,140624416,53959352,52269348,35473603,84791,208.57,80.03,77.53,52.61,1258,3809,0.006
25.02.2022,FR,France,66714,21879794,281,134723,140728086,53964119,52291659,35550209,77064,208.73,80.04,77.56,52.73,1143,3613,0.005
26.02.2022,FR,France,55715,21935509,179,134902,140792922,53967076,52306034,35597737,72886,208.82,80.04,77.58,52.8,1081,3477,0.005
27.02.2022,FR,France,51270,21986779,78,134980,140804086,53967782,52308496,35605741,72096,208.84,80.04,77.58,52.81,1069,3454,0.005
28.02.2022,FR,France,42569,22029348,76,135056,140858927,53970631,52320057,35646184,68135,208.92,80.05,77.6,52.87,1011,3331,0.005
01.03.2022,FR,France,3447,22032795,206,135262,140914470,53973409,52331461,35687549,64243,209,80.05,77.62,52.93,953,3154,0.005
02.03.2022,FR,France,79705,22112500,209,135471,140976510,53977007,52344436,35733024,60078,209.1,80.06,77.64,53,891,3019,0.004
03.03.2022,FR,France,56214,22168714,185,135656,141015626,53979426,52352622,35761545,55887,209.15,80.06,77.65,53.04,829,2868,0.004
04.03.2022,FR,France,59935,22228649,179,135835,141069030,53982215,52363949,35800837,48706,209.23,80.07,77.67,53.1,722,2585,0.004
05.03.2022,FR,France,55714,22284363,179,136014,141102428,53983989,52370980,35825438,44215,209.28,80.07,77.68,53.14,656,2416,0.004
06.03.2022,FR,France,52449,22336812,120,136134,141106985,53984361,52372049,35828556,43271,209.29,80.07,77.68,53.14,642,2368,0.004
07.03.2022,FR,France,45328,22382140,32,136166,141130356,53985790,52376982,35845576,38776,209.32,80.07,77.69,53.17,575,2166,0.003
08.03.2022,FR,France,1243,22383383,157,136323,141155817,53987382,52382368,35864070,34478,209.36,80.07,77.69,53.19,511,1996,0.003
09.03.2022,FR,France,89546,22472929,166,136489,141185239,53989282,52389109,35884858,29818,209.41,80.08,77.7,53.22,442,1754,0.003
10.03.2022,FR,France,67257,22540186,153,136642,141204880,53990502,52393326,35899066,27036,209.43,80.08,77.71,53.25,401,1582,0.002
11.03.2022,FR,France,74721,22614907,107,136749,141204880,53990502,52393326,35899066,27036,209.43,80.08,77.71,53.25,401,1582,0.002
